Date,Open,High,Low,Close,Adj Close,Volume
8/6/87,2570.629883,2600.919922,2551.820068,2594.22998,2594.22998,26900000
8/7/87,2591.040039,2611.929932,2576.209961,2592,2592,24460000
8/10/87,2596.620117,2640.149902,2587.850098,2635.840088,2635.840088,21550000
8/11/87,2646.209961,2691.959961,2635.52002,2680.47998,2680.47998,40090000
8/12/87,2670.600098,2700.72998,2648.600098,2669.320068,2669.320068,34210000
8/13/87,2673.949951,2714.919922,2656.570068,2691.48999,2691.48999,27490000
8/14/87,2675.219971,2713.330078,2660.080078,2685.429932,2685.429932,23050000
8/17/87,2688.459961,2713.969971,2674.429932,2700.570068,2700.570068,21280000
8/18/87,2681.919922,2691.01001,2626.590088,2654.659912,2654.659912,28780000
8/19/87,2645.25,2676.179932,2628.189941,2665.820068,2665.820068,20850000
8/20/87,2680.639893,2714.600098,2665.969971,2706.790039,2706.790039,23480000
8/21/87,2709.659912,2735.48999,2689.090088,2709.5,2709.5,27760000
8/24/87,2712.370117,2730.550049,2678.889893,2697.070068,2697.070068,18920000
8/25/87,2709.820068,2746.649902,2694.830078,2722.419922,2722.419922,22900000
8/26/87,2725.290039,2742.030029,2686.540039,2701.850098,2701.850098,22460000
8/27/87,2686.540039,2705.52002,2661.350098,2675.060059,2675.060059,19460000
8/28/87,2669.320068,2680.320068,2632.02002,2639.350098,2639.350098,16750000
8/31/87,2633.929932,2679.530029,2623.570068,2662.949951,2662.949951,19290000
9/1/87,2666.77002,2695.469971,2594.070068,2610.969971,2610.969971,21360000
9/2/87,2606.97998,2631.060059,2567.76001,2602.040039,2602.040039,30630000
9/3/87,2621.810059,2642.219971,2560.110107,2599.48999,2599.48999,22920000
9/4/87,2604.110107,2617.189941,2556.280029,2561.379883,2561.379883,14980000
9/8/87,2551.179932,2571.429932,2493.780029,2545.120117,2545.120117,31810000
9/9/87,2544.47998,2570.629883,2522.800049,2549.27002,2549.27002,23540000
9/10/87,2578.129883,2595.5,2549.429932,2576.050049,2576.050049,23530000
9/11/87,2586.26001,2625.949951,2575.409912,2608.73999,2608.73999,21670000
9/14/87,2624.360107,2634.570068,2587.850098,2613.040039,2613.040039,15950000
9/15/87,2607.050049,2610.47998,2560.219971,2566.580078,2566.580078,14930000
9/16/87,2554.340088,2585.179932,2522.52002,2530.189941,2530.189941,21890000
9/17/87,2550.100098,2557.280029,2508,2527.899902,2527.899902,19350000
9/18/87,2539.97998,2554.830078,2514.030029,2524.639893,2524.639893,23550000
9/21/87,2537.860107,2559.72998,2479.77002,2492.820068,2492.820068,22050000
9/22/87,2500,2572.620117,2468.98999,2568.050049,2568.050049,25650000
9/23/87,2577.679932,2602.149902,2554.830078,2585.669922,2585.669922,30450000
9/24/87,2574.409912,2603.949951,2552.060059,2566.419922,2566.419922,16900000
9/25/87,2564.459961,2584.040039,2543.72998,2570.169922,2570.169922,13760000
9/28/87,2602.639893,2634.949951,2574.580078,2601.5,2601.5,26300000
9/29/87,2601.5,2627.610107,2569.030029,2590.570068,2590.570068,20650000
9/30/87,2581.919922,2613.580078,2563.639893,2596.280029,2596.280029,23360000
10/1/87,2601.5,2648.98999,2593.179932,2639.199951,2639.199951,22200000
10/2/87,2641.159912,2662.370117,2622.060059,2640.98999,2640.98999,17760000
10/5/87,2646.540039,2658.780029,2610.969971,2640.179932,2640.179932,19000000
10/6/87,2623.530029,2632.830078,2542.590088,2548.629883,2548.629883,24370000
10/7/87,2549.449951,2570.98999,2511.75,2551.080078,2551.080078,25850000
10/8/87,2555.320068,2561.360107,2491.51001,2516.639893,2516.639893,21960000
10/9/87,2508.159912,2531.659912,2472.26001,2482.209961,2482.209961,20730000
10/12/87,2479.439941,2504.899902,2433.909912,2471.439941,2471.439941,19850000
10/13/87,2499.350098,2528.389893,2456.919922,2508.159912,2508.159912,24890000
10/14/87,2473.560059,2485.149902,2400.459961,2412.699951,2412.699951,29730000
10/15/87,2394.419922,2439.780029,2345.629883,2355.090088,2355.090088,38070000
10/16/87,2363.899902,2396.209961,2207.72998,2246.72998,2246.72998,57270000
10/19/87,2046.670044,2164.159912,1677.550049,1738.73999,1738.73999,87230000
10/20/87,1949.77002,2067.469971,1616.209961,1841.01001,1841.01001,91240000
10/21/87,2016.079956,2081.070068,1951.76001,2027.849976,2027.849976,62980000
10/22/87,1868.199951,2004.969971,1837.859985,1950.430054,1950.430054,54270000
10/23/87,1911.140015,1993.869995,1898.540039,1950.76001,1950.76001,34140000
10/26/87,1864.219971,1881.800049,1774.040039,1793.930054,1793.930054,35420000
10/27/87,1883.119995,1904.680054,1806.699951,1846.48999,1846.48999,32200000
10/28/87,1781.329956,1904.51001,1767.73999,1846.819946,1846.819946,38060000
10/29/87,1863.400024,1971.97998,1849.300049,1938.329956,1938.329956,32390000
10/30/87,2023.380005,2049.070068,1965.680054,1993.530029,1993.530029,39640000
11/2/87,1972.650024,2027.52002,1957.22998,2014.089966,2014.089966,23530000
11/3/87,1963.859985,1988.400024,1891.73999,1963.530029,1963.530029,27340000
11/4/87,1933.189941,1980.599976,1913.5,1945.290039,1945.290039,25600000
11/5/87,1927.880005,2011.939941,1920.420044,1985.410034,1985.410034,29880000
11/6/87,1991.550049,2023.540039,1938.829956,1959.050049,1959.050049,23250000
11/9/87,1926.060059,1941.810059,1881.959961,1900.199951,1900.199951,21960000
11/10/87,1863.560059,1911.969971,1845.98999,1878.150024,1878.150024,24260000
11/11/87,1906.329956,1927.719971,1881.959961,1899.199951,1899.199951,17140000
11/12/87,1964.849976,1983.920044,1934.839966,1960.209961,1960.209961,28590000
11/13/87,1957.060059,1973.810059,1923.079956,1935.01001,1935.01001,17070000
11/16/87,1966.349976,1979.280029,1921.75,1949.099976,1949.099976,16930000
11/17/87,1927.719971,1939.98999,1888.76001,1922.25,1922.25,22490000
11/18/87,1927.719971,1951.920044,1888.930054,1939.160034,1939.160034,18900000
11/19/87,1920.76001,1941.97998,1881.800049,1895.390015,1895.390015,20280000
11/20/87,1869.359985,1926.390015,1853.609985,1913.630005,1913.630005,26080000
11/23/87,1904.180054,1931.859985,1889.26001,1923.079956,1923.079956,13530000
11/24/87,1945.290039,1985.25,1936.839966,1963.530029,1963.530029,22070000
11/25/87,1961.869995,1982.589966,1935.680054,1946.949951,1946.949951,16490000
11/27/87,1936.339966,1955.23999,1907,1910.47998,1910.47998,10500000
11/30/87,1859.25,1867.369995,1795.26001,1833.550049,1833.550049,30620000
12/1/87,1860.25,1877.97998,1829.079956,1842.339966,1842.339966,18210000
12/2/87,1842.670044,1871.52002,1825.27002,1848.969971,1848.969971,16280000
12/3/87,1851.619995,1859.079956,1772.209961,1776.530029,1776.530029,23440000
12/4/87,1765.420044,1794.599976,1733.920044,1766.73999,1766.73999,23590000
12/7/87,1774.869995,1818.140015,1765.75,1812.170044,1812.170044,16280000
12/8/87,1812.170044,1870.689941,1794.599976,1868.369995,1868.369995,20620000
12/9/87,1856.599976,1924.900024,1846.650024,1902.52002,1902.52002,25980000
12/10/87,1858.420044,1923.569946,1835.709961,1855.439941,1855.439941,26520000
12/11/87,1857.26001,1887.930054,1838.359985,1867.040039,1867.040039,17750000
12/14/87,1867.209961,1942.310059,1860.410034,1932.859985,1932.859985,24840000
12/15/87,1938.660034,1969,1916.280029,1941.47998,1941.47998,28390000
12/16/87,1939.819946,1984.079956,1918.439941,1974.469971,1974.469971,23790000
12/17/87,1976.959961,1987.22998,1917.439941,1924.400024,1924.400024,23600000
12/18/87,1939.660034,1982.920044,1924.72998,1975.300049,1975.300049,40310000
12/21/87,1974.640015,2008.449951,1959.560059,1990.380005,1990.380005,21680000
12/22/87,1985.579956,1999.670044,1949.27002,1978.449951,1978.449951,20630000
12/23/87,1990.219971,2019.560059,1977.619995,2005.640015,2005.640015,22830000
12/24/87,2003.810059,2013.099976,1985.73999,1999.670044,1999.670044,8080000
12/28/87,1955.569946,1966.180054,1921.920044,1942.969971,1942.969971,13870000
12/29/87,1942.810059,1951.76001,1918.099976,1926.890015,1926.890015,9940000
12/30/87,1935.339966,1966.180054,1925.72998,1950.099976,1950.099976,15120000
12/31/87,1927.390015,1951.26001,1912.630005,1938.829956,1938.829956,15360000
1/4/88,1952.589966,2030.01001,1950.76001,2015.25,2015.25,20880000
1/5/88,2056.370117,2075.27002,2021.390015,2031.5,2031.5,27200000
1/6/88,2036.469971,2058.189941,2012.77002,2037.800049,2037.800049,18800000
1/7/88,2019.890015,2061.51001,2004.640015,2051.889893,2051.889893,21370000
1/8/88,2046.579956,2058.689941,1898.040039,1911.310059,1911.310059,27440000
1/11/88,1934.349976,1985.25,1886.939941,1945.130005,1945.130005,23390000
1/12/88,1935.180054,1950.76001,1877.97998,1928.550049,1928.550049,23610000
1/13/88,1912.140015,1959.550049,1884.949951,1924.72998,1924.72998,24710000
1/14/88,1922.910034,1940.150024,1894.060059,1916.109985,1916.109985,16650000
1/15/88,1971.319946,1988.400024,1942.469971,1956.069946,1956.069946,36570000
1/18/88,1961.699951,1977.449951,1938.98999,1963.859985,1963.859985,11700000
1/19/88,1944.130005,1977.290039,1923.410034,1936.339966,1936.339966,19160000
1/20/88,1922.25,1934.849976,1858.589966,1879.140015,1879.140015,24070000
1/21/88,1892.410034,1903.349976,1845.98999,1879.310059,1879.310059,19420000
1/22/88,1892.900024,1911.800049,1876.160034,1903.51001,1903.51001,13440000
1/25/88,1904.839966,1960.540039,1897.050049,1946.449951,1946.449951,23050000
1/26/88,1938,1957.72998,1906.5,1920.589966,1920.589966,16720000
1/27/88,1926.859985,1951.76001,1889.420044,1911.140015,1911.140015,23070000
1/28/88,1921.579956,1944.130005,1904.339966,1930.040039,1930.040039,18430000
1/29/88,1941.969971,1967.670044,1921.089966,1958.219971,1958.219971,23320000
2/1/88,1972.810059,1985.410034,1935.839966,1944.630005,1944.630005,35260000
2/2/88,1938.48999,1965.02002,1921.089966,1952.920044,1952.920044,19600000
2/3/88,1950.430054,1971.97998,1907,1924.569946,1924.569946,25640000
2/4/88,1923.900024,1941.47998,1902.849976,1923.569946,1923.569946,52810000
2/5/88,1923.23999,1940.319946,1906.319946,1910.47998,1910.47998,21080000
2/8/88,1894.72998,1911.140015,1878.150024,1895.719971,1895.719971,14550000
2/9/88,1900.359985,1921.579956,1885.780029,1914.459961,1914.459961,14960000
2/10/88,1923.900024,1967.839966,1916.780029,1962.040039,1962.040039,27570000
2/11/88,1963.359985,1982.430054,1942.810059,1961.540039,1961.540039,19400000
2/12/88,1964.849976,1995.689941,1958.060059,1983.26001,1983.26001,16550000
2/16/88,1981.930054,2010.439941,1969.829956,2005.969971,2005.969971,15890000
2/17/88,2006.630005,2026.189941,1982.589966,2000.98999,2000.98999,25030000
2/18/88,1995.52002,2011.939941,1972.810059,1986.410034,1986.410034,18330000
2/19/88,1983.75,2018.900024,1973.310059,2014.589966,2014.589966,23910000
2/22/88,2010.939941,2051.719971,1998.670044,2040.290039,2040.290039,24230000
2/23/88,2039.290039,2057.030029,2017.23999,2039.119995,2039.119995,21420000
2/24/88,2040.780029,2061.340088,2022.880005,2039.949951,2039.949951,24330000
2/25/88,2040.280029,2078.080078,2006.959961,2017.569946,2017.569946,28970000
2/26/88,2020.219971,2034.810059,2005.140015,2023.209961,2023.209961,14730000
2/29/88,2029.670044,2074.600098,2017.23999,2071.620117,2071.620117,20080000
3/1/88,2074.929932,2086.870117,2048.570068,2070.469971,2070.469971,23630000
3/2/88,2080.570068,2094.5,2058.189941,2071.290039,2071.290039,19920000
3/3/88,2073.110107,2085.379883,2048.409912,2063.48999,2063.48999,18370000
3/4/88,2058.679932,2076.76001,2033.48999,2057.860107,2057.860107,16650000
3/7/88,2052.550049,2069.300049,2034.150024,2056.370117,2056.370117,14100000
3/8/88,2064.320068,2090.02002,2055.040039,2081.070068,2081.070068,19490000
3/9/88,2079.080078,2094.159912,2064.48999,2074.27002,2074.27002,18150000
3/10/88,2073.939941,2081.399902,2020.719971,2026.030029,2026.030029,18120000
3/11/88,2031,2049.070068,1996.52002,2034.97998,2034.97998,17190000
3/14/88,2033.97998,2056.699951,2023.040039,2050.070068,2050.070068,11470000
3/15/88,2049.22998,2062.169922,2030.170044,2047.410034,2047.410034,13280000
3/16/88,2048.23999,2070.620117,2027.02002,2064.320068,2064.320068,16920000
3/17/88,2069.959961,2093.169922,2057.030029,2086.040039,2086.040039,20570000
3/18/88,2101.620117,2110.909912,2067.639893,2087.370117,2087.370117,34640000
3/21/88,2071.620117,2081.22998,2050.560059,2067.139893,2067.139893,13550000
3/22/88,2068.129883,2082.889893,2052.060059,2066.149902,2066.149902,13660000
3/23/88,2064.97998,2085.050049,2047.410034,2067.639893,2067.639893,18930000
3/24/88,2043.430054,2052.219971,2011.439941,2023.869995,2023.869995,26540000
3/25/88,2018.72998,2031,1973.810059,1978.949951,1978.949951,18590000
3/28/88,1962.369995,1990.880005,1951.26001,1979.77002,1979.77002,18240000
3/29/88,1997.02002,2018.569946,1979.609985,1998.339966,1998.339966,19940000
3/30/88,2006.300049,2017.569946,1973.810059,1978.119995,1978.119995,21470000
3/31/88,1973.310059,2000.660034,1957.890015,1988.060059,1988.060059,18280000
4/4/88,1989.890015,2013.26001,1969.5,1980.599976,1980.599976,17250000
4/5/88,1986.72998,2011.27002,1969.98999,1997.51001,1997.51001,16940000
4/6/88,2001.319946,2067.469971,1987.670044,2061.669922,2061.669922,28270000
4/7/88,2057.030029,2084.219971,2042.939941,2062.169922,2062.169922,22550000
4/8/88,2060.51001,2103.780029,2051.060059,2090.189941,2090.189941,19890000
4/11/88,2097.310059,2110.080078,2075.27002,2095.98999,2095.98999,16800000
4/12/88,2095.159912,2120.689941,2085.379883,2110.080078,2110.080078,20050000
4/13/88,2107.429932,2121.350098,2082.560059,2107.100098,2107.100098,20010000
4/14/88,2069.300049,2083.219971,1998.180054,2005.640015,2005.640015,30090000
4/15/88,2008.949951,2031.329956,1969.98999,2013.930054,2013.930054,33860000
4/18/88,2001.819946,2023.040039,1985.73999,2008.119995,2008.119995,15940000
4/19/88,2015.910034,2047.079956,1990.550049,1999.5,1999.5,21110000
4/20/88,1993.859985,2015.420044,1975.459961,1985.410034,1985.410034,20000000
4/21/88,1999.670044,2030.5,1968,1987.400024,1987.400024,26460000
4/22/88,1995.689941,2029.01001,1985.579956,2015.089966,2015.089966,16580000
4/25/88,2023.540039,2048.570068,2011.599976,2035.969971,2035.969971,16270000
4/26/88,2037.959961,2062.830078,2023.040039,2044.76001,2044.76001,20310000
4/27/88,2046.75,2066.639893,2033.160034,2047.910034,2047.910034,17170000
4/28/88,2041.449951,2057.530029,2026.030029,2041.280029,2041.280029,16980000
4/29/88,2041.939941,2047.910034,2014.089966,2032.329956,2032.329956,17060000
5/2/88,2032.160034,2050.399902,2019.890015,2043.27002,2043.27002,15660000
5/3/88,2046.25,2071.949951,2036.640015,2058.360107,2058.360107,16640000
5/4/88,2061.169922,2067.139893,2029.51001,2036.310059,2036.310059,18470000
5/5/88,2031.5,2038.459961,2008.949951,2020.22998,2020.22998,44620000
5/6/88,2013.589966,2013.589966,1997.839966,2007.459961,2007.459961,16300000
5/9/88,1998.180054,2013.589966,1984.079956,1997.349976,1997.349976,12520000
5/10/88,2004.969971,2020.22998,1984.420044,2003.640015,2003.640015,16250000
5/11/88,1982.76001,1988.560059,1950.27002,1965.849976,1965.849976,18980000
5/12/88,1973.310059,1986.069946,1960.540039,1968,1968,13130000
5/13/88,1980.77002,2001.48999,1971.650024,1990.550049,1990.550049,14160000
5/16/88,1993.530029,2012.599976,1980.27002,2007.630005,2007.630005,12440000
5/17/88,2017.900024,2026.689941,1982.099976,1986.410034,1986.410034,18190000
5/18/88,1984.75,1992.869995,1941.310059,1951.089966,1951.089966,18810000
5/19/88,1938.98999,1963.859985,1921.579956,1958.719971,1958.719971,22670000
5/20/88,1967.339966,1978.780029,1940.47998,1952.589966,1952.589966,18620000
5/23/88,1954.079956,1962.369995,1927.219971,1941.47998,1941.47998,14620000
5/24/88,1946.290039,1967.670044,1938.160034,1962.530029,1962.530029,12820000
5/25/88,1968.660034,1984.579956,1952.420044,1961.369995,1961.369995,15420000
5/26/88,1966.209961,1981.150024,1951.280029,1966.699951,1966.699951,53350000
5/27/88,1964.079956,1970.839966,1944.349976,1956.439941,1956.439941,10380000
5/31/88,1963.72998,2034.5,1959.380005,2031.119995,2031.119995,21160000
6/1/88,2029.339966,2076.280029,2021.339966,2064.01001,2064.01001,34980000
6/2/88,2051.030029,2073.26001,2030.939941,2052.449951,2052.449951,23410000
6/3/88,2054.76001,2080.72998,2040,2071.310059,2071.310059,19640000
6/6/88,2070.77002,2083.929932,2049.080078,2075.209961,2075.209961,15480000
6/7/88,2067.919922,2082.860107,2042.849976,2054.590088,2054.590088,20310000
6/8/88,2060.449951,2113.620117,2055.830078,2102.949951,2102.949951,28680000
6/9/88,2097.790039,2119.310059,2081.790039,2093.350098,2093.350098,24700000
6/10/88,2098.5,2123.580078,2084.810059,2101.709961,2101.709961,19550000
6/13/88,2102.060059,2114.149902,2084.639893,2099.399902,2099.399902,12490000
6/14/88,2123.399902,2148.120117,2111.129883,2124.469971,2124.469971,40430000
6/15/88,2121.97998,2137.449951,2109.530029,2131.399902,2131.399902,16740000
6/16/88,2112.02002,2120.72998,2081.969971,2094.23999,2094.23999,18880000
6/17/88,2101.350098,2116.469971,2070.060059,2104.02002,2104.02002,36950000
6/20/88,2087.659912,2100.110107,2072.719971,2083.929932,2083.929932,13410000
6/21/88,2094.060059,2115.75,2072.550049,2109.169922,2109.169922,20460000
6/22/88,2142.959961,2160.100098,2131.050049,2152.199951,2152.199951,28940000
6/23/88,2144.909912,2169.100098,2131.580078,2148.290039,2148.290039,21580000
6/24/88,2156.110107,2165.360107,2133.530029,2142.959961,2142.959961,17590000
6/27/88,2143.129883,2147.76001,2101.169922,2108.459961,2108.459961,15690000
6/28/88,2109.169922,2139.939941,2100.110107,2130.870117,2130.870117,15660000
6/29/88,2134.780029,2144.909912,2106.149902,2121.97998,2121.97998,16100000
6/30/88,2121.800049,2147.219971,2112.379883,2141.709961,2141.709961,24430000
7/1/88,2144.909912,2151.139893,2118.949951,2131.580078,2131.580078,14340000
7/5/88,2123.219971,2162.52002,2117.709961,2158.610107,2158.610107,16870000
7/6/88,2158.610107,2169.449951,2107.399902,2130.159912,2130.159912,21230000
7/7/88,2121.090088,2136.02002,2101.350098,2122.689941,2122.689941,17000000
7/8/88,2117.179932,2133.530029,2099.399902,2106.149902,2106.149902,12630000
7/11/88,2111.840088,2126.070068,2098.679932,2111.310059,2111.310059,10280000
7/12/88,2110.590088,2121.439941,2077.52002,2092.639893,2092.639893,18610000
7/13/88,2096.189941,2114.149902,2073.439941,2104.370117,2104.370117,18250000
7/14/88,2104.02002,2125.709961,2089.26001,2113.620117,2113.620117,14930000
7/15/88,2117.889893,2140.110107,2099.570068,2129.449951,2129.449951,22040000
7/18/88,2118.419922,2132.469971,2099.399902,2117.889893,2117.889893,17140000
7/19/88,2115.75,2127.669922,2081.080078,2097.26001,2097.26001,15420000
7/20/88,2106.149902,2119.310059,2091.389893,2110.600098,2110.600098,12290000
7/21/88,2104.909912,2113.620117,2077.169922,2086.590088,2086.590088,13200000
7/22/88,2081.969971,2092.459961,2050.320068,2060.98999,2060.98999,15700000
7/25/88,2060.629883,2082.679932,2048.540039,2071.830078,2071.830078,10670000
7/26/88,2069.699951,2089.790039,2059.570068,2073.969971,2073.969971,12570000
7/27/88,2079.840088,2089.969971,2047.300049,2053.699951,2053.699951,14970000
7/28/88,2057.790039,2089.26001,2047.300049,2082.330078,2082.330078,15630000
7/29/88,2084.280029,2133.01001,2084.280029,2128.72998,2128.72998,25140000
8/1/88,2126.23999,2146.159912,2111.840088,2130.51001,2130.51001,14450000
8/2/88,2135.48999,2151.850098,2112.199951,2131.219971,2131.219971,20610000
8/3/88,2129.27002,2147.939941,2115.399902,2134.070068,2134.070068,18270000
